Workrequest_ID,Title,Property_ID,Destination,Contractor,Date,Status,Priority,Description,Workreport_ID
w506,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep504
w507,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep505
w508,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep506
w509,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep507
w510,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep508
w511,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep509
w512,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep510
w513,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep511
w514,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep512
w515,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep513
w516,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep514
w517,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep515
w518,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep516
w519,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep517
w520,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep518
w521,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep519
w522,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep520
w523,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep521
w524,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep522
w525,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep523
w526,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep524
w527,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep525
w528,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep526
w529,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep527
w530,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep528
w531,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep529
w532,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep530
w533,Slá og reita arfa af moldarhúsum,FF9,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep531
w534,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep532
w535,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep533
w536,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep534
w537,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep535
w538,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep536
w539,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep537
w540,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep538
w541,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep539
w542,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep540
w543,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep541
w544,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep542
w545,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep543
w546,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep544
w547,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep545
w548,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep546
w549,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep547
w550,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep548
w551,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep549
w552,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep550
w553,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep551
w554,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep552
w555,Slá og reita arfa af moldarhúsum,FF10,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep553
w556,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep554
w557,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep555
w558,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep556
w559,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep557
w560,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep558
w561,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep559
w562,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep560
w563,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep561
w564,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep562
w565,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep563
w566,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep564
w567,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep565
w568,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep566
w569,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep567
w570,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep568
w571,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep569
w572,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep570
w573,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep571
w574,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep572
w575,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep573
w576,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep574
w577,Slá og reita arfa af moldarhúsum,FF11,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep575
w578,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep576
w579,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep577
w580,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep578
w581,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep579
w582,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep580
w583,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep581
w584,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep582
w585,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep583
w586,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep584
w587,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep585
w588,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep586
w589,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep587
w590,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep588
w591,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep589
w592,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep590
w593,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep591
w594,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep592
w595,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep593
w596,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep594
w597,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep595
w598,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep596
w599,Slá og reita arfa af moldarhúsum,FF12,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep597
w600,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep598
w601,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep599
w602,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep600
w603,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep601
w604,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep602
w605,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep603
w606,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep604
w607,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep605
w608,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep606
w609,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep607
w610,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep608
w611,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep609
w612,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep610
w613,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep611
w614,Slá og reita arfa af moldarhúsum,FF13,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep612
